Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
MABA,IMNURD,1,2,I002783,5,Koen Dewettinck|Monica Höfte|Lotta Kuuliala,postharvest pests and diseases|food preservation|food processing,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|verslag

MABA,IMNURD,2,1,I002784,5,Joost Dessein|Yung Hung|Carl Lachat,governance of food systems|food policy|nutrition policy|food justice,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|werkstuk,schriftelijk examen met open vragen|werkstuk,mondeling examen|participatie|werkstuk

MABA,IMNURD,2,2,I002765,5,Marijke D'Haese|Joost Dessein,food systems|sustainability|food environment|food security|food democracy|food sovereignty,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk

MABA,IMNURD,2,J,I001509,30,,scientific research|research techniques|scientific reporting|written manuscript|oral presentation,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie

MABA,IMPLRSLR,1,1,I001549,5,Aisling Daly,statistics|analysis of variance|regression analysis|statistical inference,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,vaardigheidstest

MABA,IMPLRSLR,1,1,I001550,5,Wim Cornelis,soil-water content|soil-water potential|soil-water retention|flow of water and chemicals in soils|soil structure,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|vaardigheidstest|verslag

MABA,IMPLRSLR,1,1,I001553,5,Ann Verdoodt,georeferenced information|natural resources|gis|thematic maps|spatial analysis|cartographic modeling|qgis,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,schriftelijk examen met open vragen|participatie|vaardigheidstest

MABA,IMPLRSLR,1,1,I001587,5,Filip Tack,bodem|scheikunde|pedologie|dynamiek van elementen,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag

MABA,IMPLRSLR,1,2,C003320,4,Dirk Verschuren|Pascal Boeckx|Dries Bonte|Diego Miralles|Roberto Salomon Moreno|Kathy Luis Steppe|Hans Verbeeck,klimaatverandering|broeikaseffect|klimaatopwarming|co2 emissies|biosfeer impacts|koolstofcyclus|klimaatprognose|ipcc|adaptatie|mitigatie|duurzame ontwikkeling,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,mondeling examen|werkstuk

MABA,IMPLRSLR,1,2,I001513,5,Wim Cornelis,soil-hydrological processes|soil hydraulic properties|water conservation|water harvesting|water balance|sustainability|water productivity|rainfed,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk

MABA,IMPLRSLR,1,J,I001581,5,Peter Finke,soils|soil characteristics|soil processes|soil reactions|environment|plant growth|ecosystem|soilscape,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,gedragsevaluatie op de werkvloer|verslag

MABA,IMPLRSSO,1,1,I001549,5,Aisling Daly,statistics|analysis of variance|regression analysis|statistical inference,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen met open vragen|openboekexamen,vaardigheidstest

MABA,IMPLRSSO,1,1,I001550,5,Wim Cornelis,soil-water content|soil-water potential|soil-water retention|flow of water and chemicals in soils|soil structure,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|vaardigheidstest|verslag

MABA,IMPLRSSO,1,1,I001553,5,Ann Verdoodt,georeferenced information|natural resources|gis|thematic maps|spatial analysis|cartographic modeling|qgis,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,schriftelijk examen met open vragen|participatie|vaardigheidstest

MABA,IMPLRSSO,1,1,I001587,5,Filip Tack,bodem|scheikunde|pedologie|dynamiek van elementen,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag

MABA,IMPLRSSO,1,2,C003320,4,Dirk Verschuren|Pascal Boeckx|Dries Bonte|Diego Miralles|Roberto Salomon Moreno|Kathy Luis Steppe|Hans Verbeeck,klimaatverandering|broeikaseffect|klimaatopwarming|co2 emissies|biosfeer impacts|koolstofcyclus|klimaatprognose|ipcc|adaptatie|mitigatie|duurzame ontwikkeling,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,mondeling examen|werkstuk

MABA,IMPLRSSO,1,2,I001513,5,Wim Cornelis,soil-hydrological processes|soil hydraulic properties|water conservation|water harvesting|water balance|sustainability|water productivity|rainfed,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk

MABA,IMPLRSSO,1,J,I001581,5,Peter Finke,soils|soil characteristics|soil processes|soil reactions|environment|plant growth|ecosystem|soilscape,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,gedragsevaluatie op de werkvloer|verslag

MABA,IMRDVC,2,2,I002842,6,,,,,,

MABA,IMRDVC,2,2,I002843,4,,,,,,

MABA,IMRDVC,2,2,I002844,20,,,,,,

MABA,IMRDVC,2,J,I001510,30,,wetenschappelijk onderzoek|onderzoekstechnieken|wetenschappelijk rapporteren|schriftelijk einddocument|mondeling presenteren,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie

MABA,IMRDVC,2,N,I001739,10,Francesco Di Iacovo,rural development|practical training,periodegebonden|niet-periodegebonden,mondeling examen|verslag,mondeling examen|verslag,participatie

MABA,IMRDVC,2,N,I001740,10,Anne Bandlerova,rural development|practical training,periodegebonden|niet-periodegebonden,mondeling examen|verslag,mondeling examen|verslag,participatie

MABA,IMRDVC,2,N,I002564,10,,,,,,

MABA,IMRDVC,2,N,I002828,10,,rural development|practical training,periodegebonden|niet-periodegebonden,mondeling examen|verslag,mondeling examen|verslag,participatie

MABA,IMSINR,2,J,I002199,30,,wetenschappelijk onderzoek|onderzoekstechnieken|wetenschappelijk rapporteren|schriftelijk einddocument|mondeling presenteren,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie

MABA,IMSINR,2,J,I002410,10,,,periodegebonden|niet-periodegebonden,gedragsevaluatie op de werkvloer|verslag,gedragsevaluatie op de werkvloer|verslag,gedragsevaluatie op de werkvloer|verslag

MABA,IMSOGLPL,1,1,I002657,5,Wim Cornelis,soil-water content|soil-water potential|soil-water retention|flow of water and chemicals in soils|soil structure,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|verslag

MABA,IMSOGLPL,1,1,I002711,5,Peter Finke,soil formation|soil processes|soil evolution|formation of diagnostic horizons and materials,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,

MABA,IMSOGLPL,1,1,I002756,5,Aisling Daly,statistics|analysis of variance|regression analysis|statistical inference,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen|openboekexamen,vaardigheidstest

MABA,IMSOGLPL,1,1,I002773,5,Filip Tack,bodem|scheikunde|pedologie|dynamiek van elementen,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag

MABA,IMSOGLPL,1,1,I002774,5,Ann Verdoodt|Stefaan Dondeyne|Steven Sleutel,georeferenced information|natural resources|gis|thematic maps|spatial analysis|cartographic modeling|qgis,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,schriftelijk examen met open vragen|participatie|werkstuk|vaardigheidstest

MABA,IMSOGLPL,1,1,I002775,5,Peter Finke,soils|soil characteristics|soil processes|soil reactions|environment|plant growth|ecosystem|soilscape,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,gedragsevaluatie op de werkvloer|verslag

MABA,IMSOGLSB,1,1,I002657,5,Wim Cornelis,soil-water content|soil-water potential|soil-water retention|flow of water and chemicals in soils|soil structure,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|verslag

MABA,IMSOGLSB,1,1,I002711,5,Peter Finke,soil formation|soil processes|soil evolution|formation of diagnostic horizons and materials,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,

MABA,IMSOGLSB,1,1,I002756,5,Aisling Daly,statistics|analysis of variance|regression analysis|statistical inference,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|openboekexamen,schriftelijk examen|openboekexamen,vaardigheidstest

MABA,IMSOGLSB,1,1,I002773,5,Filip Tack,bodem|scheikunde|pedologie|dynamiek van elementen,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,verslag

MABA,IMSOGLSB,1,1,I002774,5,Ann Verdoodt|Stefaan Dondeyne|Steven Sleutel,georeferenced information|natural resources|gis|thematic maps|spatial analysis|cartographic modeling|qgis,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,schriftelijk examen met open vragen|participatie|werkstuk|vaardigheidstest

MABA,IMSOGLSB,1,1,I002775,5,Peter Finke,soils|soil characteristics|soil processes|soil reactions|environment|plant growth|ecosystem|soilscape,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,gedragsevaluatie op de werkvloer|verslag

